station,stationLabel,address,linjerLabel,connectingLineLabel,årstal,geoLatitude,geoLongitude
http://www.wikidata.org/entity/Q2705593,Avedøre Station,"Kærgårdsvej 52, 2650 Hvidovre",Linje A,Køge Bugt-banen,1972-10-01T00:00:00Z,55.625556,12.455
http://www.wikidata.org/entity/Q2706917,Solrød Strand Station,"Solrød Center 47, 2680 Solrød Strand",Linje A,Køge Bugt-banen,1976-09-26T00:00:00Z,55.533333,12.218056
http://www.wikidata.org/entity/Q2706917,Solrød Strand Station,"Solrød Center 47, 2680 Solrød Strand",Linje E,Køge Bugt-banen,1976-09-26T00:00:00Z,55.533333,12.218056
http://www.wikidata.org/entity/Q2724161,Hareskov Station,"Stationsvej 5, 3500 Værløse",Linje B,Hareskovbanen,1906-01-01T00:00:00Z,55.765556,12.407222
http://www.wikidata.org/entity/Q2768443,Skovbrynet Station,"Skovdiget 8, 2800 Bagsværd",Linje B,Hareskovbanen,1930-01-01T00:00:00Z,55.765278,12.434444
http://www.wikidata.org/entity/Q2793149,Hundige Station,"Hundige Stationsvej, 2670 Greve Strand",Linje A,Køge Bugt-banen,1976-01-01T00:00:00Z,55.598,12.334
http://www.wikidata.org/entity/Q2793149,Hundige Station,"Hundige Stationsvej, 2670 Greve Strand",Linje E,Køge Bugt-banen,1976-01-01T00:00:00Z,55.598,12.334
http://www.wikidata.org/entity/Q2796986,Åmarken Station,"Åmarkvej 2, 2650 Hvidovre",Linje A,Køge Bugt-banen,1972-01-01T00:00:00Z,55.64,12.5
http://www.wikidata.org/entity/Q2803296,Skjern Station,"Bredgade 55, 6900 Skjern",Regionaltog,Skjern-Videbæk banen,1875-01-01T00:00:00Z,55.9476,8.49233
http://www.wikidata.org/entity/Q2803296,Skjern Station,"Bredgade 55, 6900 Skjern",Regionaltog,Skanderborg-Skjern-banen,1875-01-01T00:00:00Z,55.9476,8.49233
http://www.wikidata.org/entity/Q2803296,Skjern Station,"Bredgade 55, 6900 Skjern",Regionaltog,Den vestjyske længdebane,1875-01-01T00:00:00Z,55.9476,8.49233
http://www.wikidata.org/entity/Q2879428,Ringsted Station,"Jernbanevej 1, 4100 Ringsted",InterCity,Vestbanen,1856-01-01T00:00:00Z,55.4381,11.7864
http://www.wikidata.org/entity/Q2879428,Ringsted Station,"Jernbanevej 1, 4100 Ringsted",Regionaltog,Vestbanen,1856-01-01T00:00:00Z,55.4381,11.7864
http://www.wikidata.org/entity/Q2879428,Ringsted Station,"Jernbanevej 1, 4100 Ringsted",InterCity,Sydbanen,1856-01-01T00:00:00Z,55.4381,11.7864
http://www.wikidata.org/entity/Q2879428,Ringsted Station,"Jernbanevej 1, 4100 Ringsted",Regionaltog,Sydbanen,1856-01-01T00:00:00Z,55.4381,11.7864
http://www.wikidata.org/entity/Q2879428,Ringsted Station,"Jernbanevej 1, 4100 Ringsted",InterCity,København-Køge-Ringsted-banen,1856-01-01T00:00:00Z,55.4381,11.7864
http://www.wikidata.org/entity/Q2879428,Ringsted Station,"Jernbanevej 1, 4100 Ringsted",Regionaltog,København-Køge-Ringsted-banen,1856-01-01T00:00:00Z,55.4381,11.7864
http://www.wikidata.org/entity/Q2879428,Ringsted Station,"Jernbanevej 1, 4100 Ringsted",InterCity,Sjællandske midtbane,1856-01-01T00:00:00Z,55.4381,11.7864
http://www.wikidata.org/entity/Q2879428,Ringsted Station,"Jernbanevej 1, 4100 Ringsted",Regionaltog,Sjællandske midtbane,1856-01-01T00:00:00Z,55.4381,11.7864
http://www.wikidata.org/entity/Q2883173,Fredericia Station,"Jernbanegade 2B, 7000 Fredericia",InterCity,Den fynske hovedbane,1935-01-01T00:00:00Z,55.5683,9.74024
http://www.wikidata.org/entity/Q2883173,Fredericia Station,"Jernbanegade 2B, 7000 Fredericia",InterCityLyn,Den fynske hovedbane,1935-01-01T00:00:00Z,55.5683,9.74024
http://www.wikidata.org/entity/Q2883173,Fredericia Station,"Jernbanegade 2B, 7000 Fredericia",Regionaltog,Den fynske hovedbane,1935-01-01T00:00:00Z,55.5683,9.74024
http://www.wikidata.org/entity/Q2883173,Fredericia Station,"Jernbanegade 2B, 7000 Fredericia",InterCity,Fredericia-Aarhus-banen,1935-01-01T00:00:00Z,55.5683,9.74024
http://www.wikidata.org/entity/Q2883173,Fredericia Station,"Jernbanegade 2B, 7000 Fredericia",InterCityLyn,Fredericia-Aarhus-banen,1935-01-01T00:00:00Z,55.5683,9.74024
http://www.wikidata.org/entity/Q2883173,Fredericia Station,"Jernbanegade 2B, 7000 Fredericia",Regionaltog,Fredericia-Aarhus-banen,1935-01-01T00:00:00Z,55.5683,9.74024
http://www.wikidata.org/entity/Q2883173,Fredericia Station,"Jernbanegade 2B, 7000 Fredericia",InterCity,Fredericia-Vamdrup-banen,1935-01-01T00:00:00Z,55.5683,9.74024
http://www.wikidata.org/entity/Q2883173,Fredericia Station,"Jernbanegade 2B, 7000 Fredericia",InterCityLyn,Fredericia-Vamdrup-banen,1935-01-01T00:00:00Z,55.5683,9.74024
http://www.wikidata.org/entity/Q2883173,Fredericia Station,"Jernbanegade 2B, 7000 Fredericia",Regionaltog,Fredericia-Vamdrup-banen,1935-01-01T00:00:00Z,55.5683,9.74024
http://www.wikidata.org/entity/Q2945351,Glostrup Station,"Banegårdspladsen 5, 2600 Glostrup",Linje B,Vestbanen,1847-01-01T00:00:00Z,55.662917,12.397222
http://www.wikidata.org/entity/Q2945351,Glostrup Station,"Banegårdspladsen 5, 2600 Glostrup",Linje Bx,Vestbanen,1847-01-01T00:00:00Z,55.662917,12.397222
http://www.wikidata.org/entity/Q2945351,Glostrup Station,"Banegårdspladsen 5, 2600 Glostrup",Linje B,Høje Taastrup-banen,1847-01-01T00:00:00Z,55.662917,12.397222
http://www.wikidata.org/entity/Q2945351,Glostrup Station,"Banegårdspladsen 5, 2600 Glostrup",Linje Bx,Høje Taastrup-banen,1847-01-01T00:00:00Z,55.662917,12.397222
http://www.wikidata.org/entity/Q3048656,Kalundborg Station,"Banegårdspladsen 2, 4400 Kalundborg",Regionaltog,Nordvestbanen,1874-12-30T00:00:00Z,55.6777,11.0896
http://www.wikidata.org/entity/Q3077827,Emdrup Station,"Tuborgvej 170, 2400 København NV",Linje B,Hareskovbanen,1906-04-20T00:00:00Z,55.720556,12.541111
http://www.wikidata.org/entity/Q3077827,Emdrup Station,"Tuborgvej 170, 2400 København NV",Linje Bx,Hareskovbanen,1906-04-20T00:00:00Z,55.720556,12.541111
http://www.wikidata.org/entity/Q3105809,Husum Station,"Islevhusvej 40, 2700 Brønshøj",Linje H,Frederikssundbanen,1880-01-01T00:00:00Z,55.7095,12.464
http://www.wikidata.org/entity/Q3105809,Husum Station,"Islevhusvej 40, 2700 Brønshøj",Linje C,Frederikssundbanen,1880-01-01T00:00:00Z,55.7095,12.464
http://www.wikidata.org/entity/Q3111405,Skagen Station,"Sankt Laurentii Vej 22, 9990 Skagen",,Skagensbanen,1890-07-24T00:00:00Z,57.724,10.59168
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Linje F,Ringbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Linje A,Ringbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Linje C,Ringbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Linje E,Ringbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Øresundstogtrafikken,Ringbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Linje F,Nordbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Linje A,Nordbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Linje C,Nordbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Linje E,Nordbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Øresundstogtrafikken,Nordbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Linje F,Klampenborgbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Linje A,Klampenborgbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Linje C,Klampenborgbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Linje E,Klampenborgbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Øresundstogtrafikken,Klampenborgbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Linje F,Kystbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Linje A,Kystbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Linje C,Kystbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Linje E,Kystbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3248474,Hellerup Station,,Øresundstogtrafikken,Kystbanen,1863-06-22T00:00:00Z,55.731111,12.566667
http://www.wikidata.org/entity/Q3260911,Birkerød Station,"Stationsvej 5, 3460 Birkerød",Linje A,Nordbanen,1864-01-01T00:00:00Z,55.840278,12.423889
http://www.wikidata.org/entity/Q3283910,Kolding Station,"Banegårdspladsen 4, 6000 Kolding",InterCity,Kolding-Egtved Jernbane,1884-01-01T00:00:00Z,55.49094,9.48202
http://www.wikidata.org/entity/Q3283910,Kolding Station,"Banegårdspladsen 4, 6000 Kolding",InterCityLyn,Kolding-Egtved Jernbane,1884-01-01T00:00:00Z,55.49094,9.48202
http://www.wikidata.org/entity/Q3283910,Kolding Station,"Banegårdspladsen 4, 6000 Kolding",Regionaltog,Kolding-Egtved Jernbane,1884-01-01T00:00:00Z,55.49094,9.48202
http://www.wikidata.org/entity/Q3283910,Kolding Station,"Banegårdspladsen 4, 6000 Kolding",InterCity,Kolding-Hejlsminde Banen,1884-01-01T00:00:00Z,55.49094,9.48202
http://www.wikidata.org/entity/Q3283910,Kolding Station,"Banegårdspladsen 4, 6000 Kolding",InterCityLyn,Kolding-Hejlsminde Banen,1884-01-01T00:00:00Z,55.49094,9.48202
http://www.wikidata.org/entity/Q3283910,Kolding Station,"Banegårdspladsen 4, 6000 Kolding",Regionaltog,Kolding-Hejlsminde Banen,1884-01-01T00:00:00Z,55.49094,9.48202
http://www.wikidata.org/entity/Q3283910,Kolding Station,"Banegårdspladsen 4, 6000 Kolding",InterCity,Fredericia-Vamdrup-banen,1884-01-01T00:00:00Z,55.49094,9.48202
http://www.wikidata.org/entity/Q3283910,Kolding Station,"Banegårdspladsen 4, 6000 Kolding",InterCityLyn,Fredericia-Vamdrup-banen,1884-01-01T00:00:00Z,55.49094,9.48202
http://www.wikidata.org/entity/Q3283910,Kolding Station,"Banegårdspladsen 4, 6000 Kolding",Regionaltog,Fredericia-Vamdrup-banen,1884-01-01T00:00:00Z,55.49094,9.48202
http://www.wikidata.org/entity/Q3283910,Kolding Station,"Banegårdspladsen 4, 6000 Kolding",InterCity,Kolding-Vamdrup-banen,1884-01-01T00:00:00Z,55.49094,9.48202
http://www.wikidata.org/entity/Q3283910,Kolding Station,"Banegårdspladsen 4, 6000 Kolding",InterCityLyn,Kolding-Vamdrup-banen,1884-01-01T00:00:00Z,55.49094,9.48202
http://www.wikidata.org/entity/Q3283910,Kolding Station,"Banegårdspladsen 4, 6000 Kolding",Regionaltog,Kolding-Vamdrup-banen,1884-01-01T00:00:00Z,55.49094,9.48202
http://www.wikidata.org/entity/Q3430407,Rødby Færge Station,"Færgestationsvej, 4970 Rødby",Regionaltog,Sydbanen,1963-05-14T00:00:00Z,54.65447,11.3542
http://www.wikidata.org/entity/Q3442416,Nakskov Station,"Nørrevold 29, 4900 Nakskov",,Lollandsbanen,1874-07-01T00:00:00Z,54.83337,11.13852
http://www.wikidata.org/entity/Q3505023,Høje Taastrup Station,"Banestrøget 5, 2630 Tåstrup",InterCity,Vestbanen,1986-01-01T00:00:00Z,55.648611,12.269167
http://www.wikidata.org/entity/Q3505023,Høje Taastrup Station,"Banestrøget 5, 2630 Tåstrup",Linje B,Vestbanen,1986-01-01T00:00:00Z,55.648611,12.269167
http://www.wikidata.org/entity/Q3505023,Høje Taastrup Station,"Banestrøget 5, 2630 Tåstrup",Linje Bx,Vestbanen,1986-01-01T00:00:00Z,55.648611,12.269167
http://www.wikidata.org/entity/Q3505023,Høje Taastrup Station,"Banestrøget 5, 2630 Tåstrup",InterCityLyn,Vestbanen,1986-01-01T00:00:00Z,55.648611,12.269167
http://www.wikidata.org/entity/Q3505023,Høje Taastrup Station,"Banestrøget 5, 2630 Tåstrup",Regionaltog,Vestbanen,1986-01-01T00:00:00Z,55.648611,12.269167
http://www.wikidata.org/entity/Q3505023,Høje Taastrup Station,"Banestrøget 5, 2630 Tåstrup",InterCity,Høje Taastrup-banen,1986-01-01T00:00:00Z,55.648611,12.269167
http://www.wikidata.org/entity/Q3505023,Høje Taastrup Station,"Banestrøget 5, 2630 Tåstrup",Linje B,Høje Taastrup-banen,1986-01-01T00:00:00Z,55.648611,12.269167
http://www.wikidata.org/entity/Q3505023,Høje Taastrup Station,"Banestrøget 5, 2630 Tåstrup",Linje Bx,Høje Taastrup-banen,1986-01-01T00:00:00Z,55.648611,12.269167
http://www.wikidata.org/entity/Q3505023,Høje Taastrup Station,"Banestrøget 5, 2630 Tåstrup",InterCityLyn,Høje Taastrup-banen,1986-01-01T00:00:00Z,55.648611,12.269167
http://www.wikidata.org/entity/Q3505023,Høje Taastrup Station,"Banestrøget 5, 2630 Tåstrup",Regionaltog,Høje Taastrup-banen,1986-01-01T00:00:00Z,55.648611,12.269167
http://www.wikidata.org/entity/Q3905843,Klampenborg Station,"Dyrehavevej 1, 2930 Klampenborg",Linje C,Klampenborgbanen,1863-01-01T00:00:00Z,55.777222,12.588056
http://www.wikidata.org/entity/Q3905843,Klampenborg Station,"Dyrehavevej 1, 2930 Klampenborg",Øresundstogtrafikken,Klampenborgbanen,1863-01-01T00:00:00Z,55.777222,12.588056
http://www.wikidata.org/entity/Q3905843,Klampenborg Station,"Dyrehavevej 1, 2930 Klampenborg",Linje C,Kystbanen,1863-01-01T00:00:00Z,55.777222,12.588056
http://www.wikidata.org/entity/Q3905843,Klampenborg Station,"Dyrehavevej 1, 2930 Klampenborg",Øresundstogtrafikken,Kystbanen,1863-01-01T00:00:00Z,55.777222,12.588056
http://www.wikidata.org/entity/Q3915966,Randers Station,"Jernbanegade 29, 8900 Randers C",InterCity,Randers-Hadsund Jernbane,1862-01-01T00:00:00Z,56.4617,10.0219
http://www.wikidata.org/entity/Q3915966,Randers Station,"Jernbanegade 29, 8900 Randers C",InterCityLyn,Randers-Hadsund Jernbane,1862-01-01T00:00:00Z,56.4617,10.0219
http://www.wikidata.org/entity/Q3915966,Randers Station,"Jernbanegade 29, 8900 Randers C",Regionaltog,Randers-Hadsund Jernbane,1862-01-01T00:00:00Z,56.4617,10.0219
http://www.wikidata.org/entity/Q3915966,Randers Station,"Jernbanegade 29, 8900 Randers C",InterCity,Aarhus-Randers-banen,1862-01-01T00:00:00Z,56.4617,10.0219
http://www.wikidata.org/entity/Q3915966,Randers Station,"Jernbanegade 29, 8900 Randers C",InterCityLyn,Aarhus-Randers-banen,1862-01-01T00:00:00Z,56.4617,10.0219
http://www.wikidata.org/entity/Q3915966,Randers Station,"Jernbanegade 29, 8900 Randers C",Regionaltog,Aarhus-Randers-banen,1862-01-01T00:00:00Z,56.4617,10.0219
http://www.wikidata.org/entity/Q3915966,Randers Station,"Jernbanegade 29, 8900 Randers C",InterCity,Randers-Aalborg Jernbane,1862-01-01T00:00:00Z,56.4617,10.0219
http://www.wikidata.org/entity/Q3915966,Randers Station,"Jernbanegade 29, 8900 Randers C",InterCityLyn,Randers-Aalborg Jernbane,1862-01-01T00:00:00Z,56.4617,10.0219
http://www.wikidata.org/entity/Q3915966,Randers Station,"Jernbanegade 29, 8900 Randers C",Regionaltog,Randers-Aalborg Jernbane,1862-01-01T00:00:00Z,56.4617,10.0219
http://www.wikidata.org/entity/Q3915966,Randers Station,"Jernbanegade 29, 8900 Randers C",InterCity,Randers-Ryomgård-banen,1862-01-01T00:00:00Z,56.4617,10.0219
http://www.wikidata.org/entity/Q3915966,Randers Station,"Jernbanegade 29, 8900 Randers C",InterCityLyn,Randers-Ryomgård-banen,1862-01-01T00:00:00Z,56.4617,10.0219
http://www.wikidata.org/entity/Q3915966,Randers Station,"Jernbanegade 29, 8900 Randers C",Regionaltog,Randers-Ryomgård-banen,1862-01-01T00:00:00Z,56.4617,10.0219
http://www.wikidata.org/entity/Q4289870,Holte Station,"Stationsvej 36, 2840 Holte",Linje A,Nordbanen,1864-01-01T00:00:00Z,55.8075,12.468333
http://www.wikidata.org/entity/Q4289870,Holte Station,"Stationsvej 36, 2840 Holte",Linje E,Nordbanen,1864-01-01T00:00:00Z,55.8075,12.468333
http://www.wikidata.org/entity/Q4289919,Vangede Station,"Vangedevej 145, 2820 Gentofte",Linje B,Hareskovbanen,1906-01-01T00:00:00Z,55.739444,12.523611
http://www.wikidata.org/entity/Q4289919,Vangede Station,"Vangedevej 145, 2820 Gentofte",Linje Bx,Hareskovbanen,1906-01-01T00:00:00Z,55.739444,12.523611
http://www.wikidata.org/entity/Q4301643,Ålholm Station,"Roskildevej 131, 2500 Valby",Linje F,Ringbanen,2005-01-08T00:00:00Z,55.671944,12.493194
http://www.wikidata.org/entity/Q4596270,Allerød Station,"Allerød Stationsvej 4A, 3450 Allerød",Linje A,Nordbanen,1864-01-01T00:00:00Z,55.871,12.357
http://www.wikidata.org/entity/Q4663239,Hjørring Station,"Banegårdspladsen, 9800 Hjørring",Regionaltog,Hirtshalsbanen,1871-01-01T00:00:00Z,57.4563,9.9864
http://www.wikidata.org/entity/Q4663239,Hjørring Station,"Banegårdspladsen, 9800 Hjørring",Regionaltog,Vendsysselbanen,1871-01-01T00:00:00Z,57.4563,9.9864
http://www.wikidata.org/entity/Q4851623,Ballerup Station,"Banegårdspladsen 3, 2750 Ballerup",Linje H,Frederikssundbanen,1879-06-15T00:00:00Z,55.7298,12.3582
http://www.wikidata.org/entity/Q4851623,Ballerup Station,"Banegårdspladsen 3, 2750 Ballerup",Linje C,Frederikssundbanen,1879-06-15T00:00:00Z,55.7298,12.3582
http://www.wikidata.org/entity/Q4855782,Troldhede Station,"Jernbanegade 2, Troldhede, 6920 Videbæk",Regionaltog,Skanderborg-Skjern-banen,1881-10-18T00:00:00Z,55.9907,8.74512
http://www.wikidata.org/entity/Q4855782,Troldhede Station,"Jernbanegade 2, Troldhede, 6920 Videbæk",Regionaltog,Troldhede-Kolding-Vejen Jernbane,1881-10-18T00:00:00Z,55.9907,8.74512
http://www.wikidata.org/entity/Q4858220,Taulov Station,"Taulov Bygade, Taulov, 7000 Fredericia",Regionaltog,Fredericia-Vamdrup-banen,1935-05-14T00:00:00Z,55.545,9.61604
http://www.wikidata.org/entity/Q4986933,Rødekro Station,"Banegårdspladsen 2, 6230 Rødekro",InterCity,Aabenraabanen,1864-01-01T00:00:00Z,55.0695,9.3329
http://www.wikidata.org/entity/Q4986933,Rødekro Station,"Banegårdspladsen 2, 6230 Rødekro",InterCityLyn,Aabenraabanen,1864-01-01T00:00:00Z,55.0695,9.3329
http://www.wikidata.org/entity/Q4986933,Rødekro Station,"Banegårdspladsen 2, 6230 Rødekro",InterCity,Rødekro-Løgumkloster-Bredebro Jernbane,1864-01-01T00:00:00Z,55.0695,9.3329
http://www.wikidata.org/entity/Q4986933,Rødekro Station,"Banegårdspladsen 2, 6230 Rødekro",InterCityLyn,Rødekro-Løgumkloster-Bredebro Jernbane,1864-01-01T00:00:00Z,55.0695,9.3329
http://www.wikidata.org/entity/Q4986933,Rødekro Station,"Banegårdspladsen 2, 6230 Rødekro",InterCity,Vamdrup-Padborg-banen,1864-01-01T00:00:00Z,55.0695,9.3329
http://www.wikidata.org/entity/Q4986933,Rødekro Station,"Banegårdspladsen 2, 6230 Rødekro",InterCityLyn,Vamdrup-Padborg-banen,1864-01-01T00:00:00Z,55.0695,9.3329
http://www.wikidata.org/entity/Q4993887,Esbjerg Station,"Jernbanegade 35, 6700 Esbjerg",InterCity,Lunderskov-Esbjerg-banen,1874-01-01T00:00:00Z,55.46781,8.45879
http://www.wikidata.org/entity/Q4993887,Esbjerg Station,"Jernbanegade 35, 6700 Esbjerg",Regionaltog,Lunderskov-Esbjerg-banen,1874-01-01T00:00:00Z,55.46781,8.45879
http://www.wikidata.org/entity/Q4993887,Esbjerg Station,"Jernbanegade 35, 6700 Esbjerg",InterCity,Den vestjyske længdebane,1874-01-01T00:00:00Z,55.46781,8.45879
http://www.wikidata.org/entity/Q4993887,Esbjerg Station,"Jernbanegade 35, 6700 Esbjerg",Regionaltog,Den vestjyske længdebane,1874-01-01T00:00:00Z,55.46781,8.45879
http://www.wikidata.org/entity/Q4993889,Tinglev Station,"Stationsvej 33, 6360 Tinglev",InterCity,Tønder-Tinglev-banen,1864-04-14T00:00:00Z,54.93617,9.2583
http://www.wikidata.org/entity/Q4993889,Tinglev Station,"Stationsvej 33, 6360 Tinglev",InterCityLyn,Tønder-Tinglev-banen,1864-04-14T00:00:00Z,54.93617,9.2583
http://www.wikidata.org/entity/Q4993889,Tinglev Station,"Stationsvej 33, 6360 Tinglev",InterCity,Sønderborgbanen,1864-04-14T00:00:00Z,54.93617,9.2583
http://www.wikidata.org/entity/Q4993889,Tinglev Station,"Stationsvej 33, 6360 Tinglev",InterCityLyn,Sønderborgbanen,1864-04-14T00:00:00Z,54.93617,9.2583
http://www.wikidata.org/entity/Q4993889,Tinglev Station,"Stationsvej 33, 6360 Tinglev",InterCity,Vamdrup-Padborg-banen,1864-04-14T00:00:00Z,54.93617,9.2583
http://www.wikidata.org/entity/Q4993889,Tinglev Station,"Stationsvej 33, 6360 Tinglev",InterCityLyn,Vamdrup-Padborg-banen,1864-04-14T00:00:00Z,54.93617,9.2583
http://www.wikidata.org/entity/Q4993900,Thisted Station,"Jernbanegade 29, 7700 Thisted",Regionaltog,Thybanen,1881-04-20T00:00:00Z,56.95279,8.68795
http://www.wikidata.org/entity/Q4993900,Thisted Station,"Jernbanegade 29, 7700 Thisted",Regionaltog,Thisted-Fjerritslev Jernbane,1881-04-20T00:00:00Z,56.95279,8.68795
http://www.wikidata.org/entity/Q4997738,Bunken Station,,,Skagensbanen,1890-01-01T00:00:00Z,57.630555555556,10.439444444444
http://www.wikidata.org/entity/Q5080517,Nykøbing Sjælland Station,"Jernbanevej 4, 4500 Nykøbing Sjælland",,Odsherredsbanen,1899-01-01T00:00:00Z,55.9219,11.6739
http://www.wikidata.org/entity/Q5086228,Charlottenlund Station,"Stationspladsen 2, 2920 Charlottenlund",Linje C,Klampenborgbanen,1863-07-22T00:00:00Z,55.751944,12.5725
http://www.wikidata.org/entity/Q5499343,Frederikshavnsvej Trinbræt,,,Skagensbanen,1992-01-01T00:00:00Z,57.7247,10.5638
http://www.wikidata.org/entity/Q5520350,Egedal Station,"Dronning Ingrids Vej, 3650 Ølstykke",Linje C,Frederikssundbanen,2002-09-14T00:00:00Z,55.779722,12.185556
http://www.wikidata.org/entity/Q5936299,Hulsig Station,,,Skagensbanen,1890-01-01T00:00:00Z,57.65951944,10.46325556
http://www.wikidata.org/entity/Q6319355,Jyllingevej Station,"Jyllingevej 93, 2720 Vanløse",Linje H,Frederikssundbanen,1949-05-15T00:00:00Z,55.6907,12.477
http://www.wikidata.org/entity/Q6744384,Malmparken Station,"Malmparken 10, 2750 Ballerup",Linje H,Frederikssundbanen,1989-05-27T00:00:00Z,55.7246,12.386
http://www.wikidata.org/entity/Q6744384,Malmparken Station,"Malmparken 10, 2750 Ballerup",Linje C,Frederikssundbanen,1989-05-27T00:00:00Z,55.7246,12.386
http://www.wikidata.org/entity/Q6965144,Napstjert Station,,,Skagensbanen,1890-01-01T00:00:00Z,57.55445,10.40835
http://www.wikidata.org/entity/Q7061481,KB Hallen Station,"Peter Bangs Vej 163A, 2000 Frederiksberg",Linje F,Ringbanen,2005-01-08T00:00:00Z,55.677778,12.492333
http://www.wikidata.org/entity/Q7100930,Ordrup Station,"Schioldannsvej 21, 2920 Charlottenlund",Linje C,Klampenborgbanen,1924-01-01T00:00:00Z,55.763056,12.583611
http://www.wikidata.org/entity/Q7379866,Rungsted Kyst Station,"Vestre Stationsvej 7, 2960 Rungsted Kyst",Øresundstogtrafikken,Kystbanen,1897-01-01T00:00:00Z,55.8822,12.5317
http://www.wikidata.org/entity/Q7536502,Skovlunde Station,"Skovlunde Torv 4, 2740 Skovlunde",Linje H,Frederikssundbanen,1882-01-01T00:00:00Z,55.72311,12.40193
http://www.wikidata.org/entity/Q7536502,Skovlunde Station,"Skovlunde Torv 4, 2740 Skovlunde",Linje C,Frederikssundbanen,1882-01-01T00:00:00Z,55.72311,12.40193
http://www.wikidata.org/entity/Q7607593,Stenløse Station,"Stationspladsen 2, 3660 Stenløse",Linje C,Frederikssundbanen,1882-02-18T00:00:00Z,55.767,12.19
http://www.wikidata.org/entity/Q7621261,Strandby Station,,,Skagensbanen,1924-01-01T00:00:00Z,57.489825,10.490413888889
http://www.wikidata.org/entity/Q7918751,Veksø Station,"Veksø Stationsvej 2, 3670 Veksø",Linje C,Frederikssundbanen,1879-06-17T00:00:00Z,55.74992,12.24039
http://www.wikidata.org/entity/Q8079213,Ølstykke Station,"Stationsvej 2, 3650 Ølstykke",Linje C,Frederikssundbanen,1879-06-17T00:00:00Z,55.7955,12.16
http://www.wikidata.org/entity/Q9137918,Aalborg Vestby Station,"Kastetvej/Strandvejen, 9000 Aalborg",Regionaltog,Vendsysselbanen,2003-01-01T00:00:00Z,57.05308,9.90847
http://www.wikidata.org/entity/Q9268439,Give Station,"Allegade 10, 7323 Give",InterCityLyn,Vejle-Holstebro-banen,1894-08-02T00:00:00Z,55.84301,9.2359
http://www.wikidata.org/entity/Q9268439,Give Station,"Allegade 10, 7323 Give",Regionaltog,Vejle-Holstebro-banen,1894-08-02T00:00:00Z,55.84301,9.2359
http://www.wikidata.org/entity/Q9293367,Holmstrup Station,"Holmstrupvej 2B, 5250 Odense",Regionaltog,Den fynske hovedbane,1865-01-01T00:00:00Z,55.362222222222,10.2725
http://www.wikidata.org/entity/Q9310209,Ribe Station,"Dagmarsgade 16, 6760 Ribe",Regionaltog,Bramming-Tønder-banen,1875-01-01T00:00:00Z,55.327634,8.770304
http://www.wikidata.org/entity/Q9337516,Skalborg Station,"Stationsmestervej, 9200 Aalborg SV",InterCity,Randers-Aalborg Jernbane,2003-01-01T00:00:00Z,57.00798,9.89801
http://www.wikidata.org/entity/Q9337516,Skalborg Station,"Stationsmestervej, 9200 Aalborg SV",Regionaltog,Randers-Aalborg Jernbane,2003-01-01T00:00:00Z,57.00798,9.89801
http://www.wikidata.org/entity/Q9369061,Vojens Station,"Odinsplads 3, 6500 Vojens",InterCity,Haderslevbanen,1864-01-01T00:00:00Z,55.248611111111,9.305
