station,stationLabel,stationID,transportNetworkLabel,address,linjerLabel,connectingLineLabel,årstal,geoLatitude,geoLongitude
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,InterCityLyn,Køge Bugt-banen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Øresundstogtrafikken,Køge Bugt-banen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Regionaltog,Køge Bugt-banen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,X 2000,Kystbanen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,InterCity,Kystbanen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Linje H,Kystbanen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Linje B,Kystbanen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Linje Bx,Kystbanen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Linje A,Kystbanen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Linje C,Kystbanen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Linje E,Kystbanen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,InterCityLyn,Kystbanen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Øresundstogtrafikken,Kystbanen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Regionaltog,Kystbanen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,X 2000,Høje Taastrup-banen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,InterCity,Høje Taastrup-banen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Linje H,Høje Taastrup-banen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Linje B,Høje Taastrup-banen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Linje Bx,Høje Taastrup-banen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Linje A,Høje Taastrup-banen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Linje C,Høje Taastrup-banen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Linje E,Høje Taastrup-banen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,InterCityLyn,Høje Taastrup-banen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Øresundstogtrafikken,Høje Taastrup-banen,1911-12-01T00:00:00Z,55.672778,12.564444
http://www.wikidata.org/entity/Q1495052,Københavns Hovedbanegård,8600626,S-tog,,Regionaltog,Høje Taastrup-banen,1911-12-01T00:00:00Z,55.672778,12.564444
"http://www.wikidata.org/entity/Q1810737,Svanemøllen Station,8600654,S-tog,""Østerbrogade 246, 2100 København Ø"",Linje B,Frihavnsbanen,1934-01-01T00:00:00Z,55.715556,12.578056"
"http://www.wikidata.org/entity/Q1810737,Svanemøllen Station,8600654,S-tog,""Østerbrogade 246, 2100 København Ø"",Linje Bx,Frihavnsbanen,1934-01-01T00:00:00Z,55.715556,12.578056"
"http://www.wikidata.org/entity/Q1810737,Svanemøllen Station,8600654,S-tog,""Østerbrogade 246, 2100 København Ø"",Linje A,Frihavnsbanen,1934-01-01T00:00:00Z,55.715556,12.578056"
"http://www.wikidata.org/entity/Q1810737,Svanemøllen Station,8600654,S-tog,""Østerbrogade 246, 2100 København Ø"",Linje C,Frihavnsbanen,1934-01-01T00:00:00Z,55.715556,12.578056"
"http://www.wikidata.org/entity/Q1810737,Svanemøllen Station,8600654,S-tog,""Østerbrogade 246, 2100 København Ø"",Linje E,Frihavnsbanen,1934-01-01T00:00:00Z,55.715556,12.578056"
"http://www.wikidata.org/entity/Q1810737,Svanemøllen Station,8600654,S-tog,""Østerbrogade 246, 2100 København Ø"",Linje B,Hareskovbanen,1934-01-01T00:00:00Z,55.715556,12.578056"
"http://www.wikidata.org/entity/Q1810737,Svanemøllen Station,8600654,S-tog,""Østerbrogade 246, 2100 København Ø"",Linje Bx,Hareskovbanen,1934-01-01T00:00:00Z,55.715556,12.578056"
"http://www.wikidata.org/entity/Q1810737,Svanemøllen Station,8600654,S-tog,""Østerbrogade 246, 2100 København Ø"",Linje A,Hareskovbanen,1934-01-01T00:00:00Z,55.715556,12.578056"
"http://www.wikidata.org/entity/Q1810737,Svanemøllen Station,8600654,S-tog,""Østerbrogade 246, 2100 København Ø"",Linje C,Hareskovbanen,1934-01-01T00:00:00Z,55.715556,12.578056"
"http://www.wikidata.org/entity/Q1810737,Svanemøllen Station,8600654,S-tog,""Østerbrogade 246, 2100 København Ø"",Linje E,Hareskovbanen,1934-01-01T00:00:00Z,55.715556,12.578056"
"http://www.wikidata.org/entity/Q1810737,Svanemøllen Station,8600654,S-tog,""Østerbrogade 246, 2100 København Ø"",Linje B,Nordbanen,1934-01-01T00:00:00Z,55.715556,12.578056"
"http://www.wikidata.org/entity/Q1810737,Svanemøllen Station,8600654,S-tog,""Østerbrogade 246, 2100 København Ø"",Linje Bx,Nordbanen,1934-01-01T00:00:00Z,55.715556,12.578056"
"http://www.wikidata.org/entity/Q1810737,Svanemøllen Station,8600654,S-tog,""Østerbrogade 246, 2100 København Ø"",Linje A,Nordbanen,1934-01-01T00:00:00Z,55.715556,12.578056"
"http://www.wikidata.org/entity/Q1810737,Svanemøllen Station,8600654,S-tog,""Østerbrogade 246, 2100 København Ø"",Linje C,Nordbanen,1934-01-01T00:00:00Z,55.715556,12.578056"
"http://www.wikidata.org/entity/Q1810737,Svanemøllen Station,8600654,S-tog,""Østerbrogade 246, 2100 København Ø"",Linje E,Nordbanen,1934-01-01T00:00:00Z,55.715556,12.578056"
"http://www.wikidata.org/entity/Q1823112,Vamdrup Station,8600087,,""Banegårdspladsen 4, 6580 Vamdrup"",InterCity,Vamdrup-Padborg-banen,1864-01-01T00:00:00Z,55.42811,9.28645"
"http://www.wikidata.org/entity/Q1823112,Vamdrup Station,8600087,,""Banegårdspladsen 4, 6580 Vamdrup"",InterCityLyn,Vamdrup-Padborg-banen,1864-01-01T00:00:00Z,55.42811,9.28645"
"http://www.wikidata.org/entity/Q1823112,Vamdrup Station,8600087,,""Banegårdspladsen 4, 6580 Vamdrup"",InterCity,Fredericia-Vamdrup-banen,1864-01-01T00:00:00Z,55.42811,9.28645"
"http://www.wikidata.org/entity/Q1823112,Vamdrup Station,8600087,,""Banegårdspladsen 4, 6580 Vamdrup"",InterCityLyn,Fredericia-Vamdrup-banen,1864-01-01T00:00:00Z,55.42811,9.28645"
"http://www.wikidata.org/entity/Q1825718,Snekkersten Station,8600668,,""Nørrevej 93, 3070 Snekkersten"",Øresundstogtrafikken,Lille Nord,1891-01-01T00:00:00Z,56.009444,12.583611"
"http://www.wikidata.org/entity/Q1825718,Snekkersten Station,8600668,,""Nørrevej 93, 3070 Snekkersten"",Øresundstogtrafikken,Kystbanen,1891-01-01T00:00:00Z,56.009444,12.583611"
"http://www.wikidata.org/entity/Q1826306,Virum Station,8600676,S-tog,""Frederiksdalsvej 64-66, 2830 Virum"",Linje E,Nordbanen,1928-01-01T00:00:00Z,55.796111,12.473056"
"http://www.wikidata.org/entity/Q1828988,Bispebjerg Station,8600739,S-tog,""Tagensvej 147, 2400 København NV"",Linje F,Ringbanen,1996-06-29T00:00:00Z,55.706389,12.541667"
"http://www.wikidata.org/entity/Q1863289,Taastrup Station,8600620,S-tog,""Selsmosevej 5, 2630 Taastrup"",Linje B,Høje Taastrup-banen,1847-06-26T00:00:00Z,55.6525,12.301944"
"http://www.wikidata.org/entity/Q1863289,Taastrup Station,8600620,S-tog,""Selsmosevej 5, 2630 Taastrup"",Linje Bx,Høje Taastrup-banen,1847-06-26T00:00:00Z,55.6525,12.301944"
"http://www.wikidata.org/entity/Q1900098,Bagsværd Station,8600692,S-tog,""Bagsværd Hovedgade 142, 2880 Bagsværd"",Linje B,Hareskovbanen,1906-04-20T00:00:00Z,55.761667,12.454444"
"http://www.wikidata.org/entity/Q1909224,Rødovre Station,8600680,S-tog,""Rødovre Stationsvej 1, 2610 Rødovre"",Linje B,Høje Taastrup-banen,1964-04-24T00:00:00Z,55.665,12.459"
http://www.wikidata.org/entity/Q1911746,Vallensbæk Station,8600767,S-tog,,Linje A,Køge Bugt-banen,1972-10-01T00:00:00Z,55.623333,12.386667
http://www.wikidata.org/entity/Q1911746,Vallensbæk Station,8600767,Hovedstadens Letbane,,Linje A,Køge Bugt-banen,1972-10-01T00:00:00Z,55.623333,12.386667
http://www.wikidata.org/entity/Q1911746,Vallensbæk Station,8600767,S-tog,,Linje A,Hovedstadens Letbane,1972-10-01T00:00:00Z,55.623333,12.386667
http://www.wikidata.org/entity/Q1911746,Vallensbæk Station,8600767,Hovedstadens Letbane,,Linje A,Hovedstadens Letbane,1972-10-01T00:00:00Z,55.623333,12.386667
"http://www.wikidata.org/entity/Q1924055,Tårnby Station,8600857,,""Englandsvej 320, 2770 Kastrup"",Øresundstogtrafikken,Øresundsbanen,1998-09-27T00:00:00Z,55.6298,12.6022"
"http://www.wikidata.org/entity/Q1934441,Vemb Station,8600196,,""Stationsvej 6, 7570 Vemb"",privatbane,Lemvigbanen,1875-03-31T00:00:00Z,56.34368,8.34558"
"http://www.wikidata.org/entity/Q1934441,Vemb Station,8600196,,""Stationsvej 6, 7570 Vemb"",Regionaltog,Lemvigbanen,1875-03-31T00:00:00Z,56.34368,8.34558"
"http://www.wikidata.org/entity/Q1934441,Vemb Station,8600196,,""Stationsvej 6, 7570 Vemb"",privatbane,Den vestjyske længdebane,1875-03-31T00:00:00Z,56.34368,8.34558"
"http://www.wikidata.org/entity/Q1934441,Vemb Station,8600196,,""Stationsvej 6, 7570 Vemb"",Regionaltog,Den vestjyske længdebane,1875-03-31T00:00:00Z,56.34368,8.34558"
"http://www.wikidata.org/entity/Q1936150,Ringkøbing Station,8600200,,""Nørredige 3A, 6950 Ringkøbing"",Regionaltog,Ringkøbing-Ørnhøj-Holstebro Jernbane,1875-03-31T00:00:00Z,56.0928,8.25056"
"http://www.wikidata.org/entity/Q1936150,Ringkøbing Station,8600200,,""Nørredige 3A, 6950 Ringkøbing"",Regionaltog,Den vestjyske længdebane,1875-03-31T00:00:00Z,56.0928,8.25056"
"http://www.wikidata.org/entity/Q1937514,Maribo Station,8602619,,""Banegårdspladsen 5, 4930 Maribo"",,Lollandsbanen,1874-07-01T00:00:00Z,54.7768,11.5019"
"http://www.wikidata.org/entity/Q1943022,Grøndal Station,8600641,S-tog,""Godthåbsvej 173, 2720 Vanløse"",Linje F,Ringbanen,1930-05-15T00:00:00Z,55.690556,12.515556"
"http://www.wikidata.org/entity/Q1953807,Jægersborg Station,8600674,S-tog,""Ørnegårdsvej 20, 2820 Gentofte"",Linje E,Nordbanen,1936-01-01T00:00:00Z,55.761667,12.521667"
"http://www.wikidata.org/entity/Q1953807,Jægersborg Station,8600674,S-tog,""Ørnegårdsvej 20, 2820 Gentofte"",Lokaltog,Nordbanen,1936-01-01T00:00:00Z,55.761667,12.521667"
"http://www.wikidata.org/entity/Q1953807,Jægersborg Station,8600674,S-tog,""Ørnegårdsvej 20, 2820 Gentofte"",Linje E,Nærumbanen,1936-01-01T00:00:00Z,55.761667,12.521667"
"http://www.wikidata.org/entity/Q1953807,Jægersborg Station,8600674,S-tog,""Ørnegårdsvej 20, 2820 Gentofte"",Lokaltog,Nærumbanen,1936-01-01T00:00:00Z,55.761667,12.521667"
"http://www.wikidata.org/entity/Q1960792,Kildebakke Station,8600781,S-tog,""Solnavej, 2860 Søborg"",Linje B,Hareskovbanen,1935-01-01T00:00:00Z,55.744722,12.507778"
"http://www.wikidata.org/entity/Q1960792,Kildebakke Station,8600781,S-tog,""Solnavej, 2860 Søborg"",Linje Bx,Hareskovbanen,1935-01-01T00:00:00Z,55.744722,12.507778"
http://www.wikidata.org/entity/Q1963278,Nørrebro Station,8600642,S-tog,,Linje F,Ringbanen,1930-05-15T00:00:00Z,55.700556,12.537778
"http://www.wikidata.org/entity/Q1965072,Padborg Station,8600100,,""Jernbanegade 11, 6330 Padborg"",InterCity,Vamdrup-Padborg-banen,1864-10-01T00:00:00Z,54.82418,9.35842"
"http://www.wikidata.org/entity/Q1965551,Holbæk Station,8600719,,""Jernbaneplads 7, 4300 Holbæk"",Regionaltog,Nordvestbanen,1874-01-01T00:00:00Z,55.7156,11.7083"
"http://www.wikidata.org/entity/Q1965551,Holbæk Station,8600719,,""Jernbaneplads 7, 4300 Holbæk"",Regionaltog,Odsherredsbanen,1874-01-01T00:00:00Z,55.7156,11.7083"
"http://www.wikidata.org/entity/Q1989604,Brande Station,8600291,,""Stationsvej 1, 7330 Brande"",InterCityLyn,Vejle-Holstebro-banen,1914-01-01T00:00:00Z,55.94459,9.13014"
"http://www.wikidata.org/entity/Q1989604,Brande Station,8600291,,""Stationsvej 1, 7330 Brande"",Regionaltog,Vejle-Holstebro-banen,1914-01-01T00:00:00Z,55.94459,9.13014"
"http://www.wikidata.org/entity/Q1989604,Brande Station,8600291,,""Stationsvej 1, 7330 Brande"",InterCityLyn,Funder-Bramming-banen,1914-01-01T00:00:00Z,55.94459,9.13014"
"http://www.wikidata.org/entity/Q1989604,Brande Station,8600291,,""Stationsvej 1, 7330 Brande"",Regionaltog,Funder-Bramming-banen,1914-01-01T00:00:00Z,55.94459,9.13014"
"http://www.wikidata.org/entity/Q1992973,Karlslunde Station,8600771,S-tog,""Stationsager 10, 2690 Karlslunde"",Linje A,Køge Bugt-banen,,55.566111,12.268889"
"http://www.wikidata.org/entity/Q1992973,Karlslunde Station,8600771,S-tog,""Stationsager 10, 2690 Karlslunde"",Linje E,Køge Bugt-banen,,55.566111,12.268889"
"http://www.wikidata.org/entity/Q1993279,Struer Station,8600189,,""Østergade 57, 7600 Struer"",InterCity,Langå-Struer-banen,1865-11-17T00:00:00Z,56.4917,8.60167"
"http://www.wikidata.org/entity/Q1993279,Struer Station,8600189,,""Østergade 57, 7600 Struer"",InterCityLyn,Langå-Struer-banen,1865-11-17T00:00:00Z,56.4917,8.60167"
"http://www.wikidata.org/entity/Q1993279,Struer Station,8600189,,""Østergade 57, 7600 Struer"",Regionaltog,Langå-Struer-banen,1865-11-17T00:00:00Z,56.4917,8.60167"
"http://www.wikidata.org/entity/Q1993279,Struer Station,8600189,,""Østergade 57, 7600 Struer"",InterCity,Thybanen,1865-11-17T00:00:00Z,56.4917,8.60167"
"http://www.wikidata.org/entity/Q1993279,Struer Station,8600189,,""Østergade 57, 7600 Struer"",InterCityLyn,Thybanen,1865-11-17T00:00:00Z,56.4917,8.60167"
"http://www.wikidata.org/entity/Q1993279,Struer Station,8600189,,""Østergade 57, 7600 Struer"",Regionaltog,Thybanen,1865-11-17T00:00:00Z,56.4917,8.60167"
"http://www.wikidata.org/entity/Q1993279,Struer Station,8600189,,""Østergade 57, 7600 Struer"",InterCity,Den vestjyske længdebane,1865-11-17T00:00:00Z,56.4917,8.60167"
"http://www.wikidata.org/entity/Q1993279,Struer Station,8600189,,""Østergade 57, 7600 Struer"",InterCityLyn,Den vestjyske længdebane,1865-11-17T00:00:00Z,56.4917,8.60167"
"http://www.wikidata.org/entity/Q1993279,Struer Station,8600189,,""Østergade 57, 7600 Struer"",Regionaltog,Den vestjyske længdebane,1865-11-17T00:00:00Z,56.4917,8.60167"
"http://www.wikidata.org/entity/Q2005410,Ringe Station,8600563,,""Stationsvej 4, 5750 Ringe"",Regionaltog,Ringe-Faaborgbanen,1876-07-12T00:00:00Z,55.2389,10.4817"
"http://www.wikidata.org/entity/Q2005410,Ringe Station,8600563,,""Stationsvej 4, 5750 Ringe"",Regionaltog,Svendborgbanen,1876-07-12T00:00:00Z,55.2389,10.4817"
"http://www.wikidata.org/entity/Q2005410,Ringe Station,8600563,,""Stationsvej 4, 5750 Ringe"",Regionaltog,Fåborg-Ringe-Nyborg-banen,1876-07-12T00:00:00Z,55.2389,10.4817"
"http://www.wikidata.org/entity/Q2010673,Vejle Station,8600073,,""Banegårdspladsen 3B, 7100 Vejle"",InterCity,Vejle-Holstebro-banen,1868-10-04T00:00:00Z,55.70644,9.53682"
"http://www.wikidata.org/entity/Q2010673,Vejle Station,8600073,,""Banegårdspladsen 3B, 7100 Vejle"",InterCityLyn,Vejle-Holstebro-banen,1868-10-04T00:00:00Z,55.70644,9.53682"
"http://www.wikidata.org/entity/Q2010673,Vejle Station,8600073,,""Banegårdspladsen 3B, 7100 Vejle"",Regionaltog,Vejle-Holstebro-banen,1868-10-04T00:00:00Z,55.70644,9.53682"
"http://www.wikidata.org/entity/Q2010673,Vejle Station,8600073,,""Banegårdspladsen 3B, 7100 Vejle"",InterCity,Den østjyske længdebane,1868-10-04T00:00:00Z,55.70644,9.53682"
"http://www.wikidata.org/entity/Q2010673,Vejle Station,8600073,,""Banegårdspladsen 3B, 7100 Vejle"",InterCityLyn,Den østjyske længdebane,1868-10-04T00:00:00Z,55.70644,9.53682"
"http://www.wikidata.org/entity/Q2010673,Vejle Station,8600073,,""Banegårdspladsen 3B, 7100 Vejle"",Regionaltog,Den østjyske længdebane,1868-10-04T00:00:00Z,55.70644,9.53682"
"http://www.wikidata.org/entity/Q2016027,Ølby Station,8600792,S-tog,""Ølbycenter 2, 4600 Køge"",Linje E,Lille Syd,1983-09-25T00:00:00Z,55.48,12.175556"
"http://www.wikidata.org/entity/Q2016027,Ølby Station,8600792,S-tog,""Ølbycenter 2, 4600 Køge"",Regionaltog,Lille Syd,1983-09-25T00:00:00Z,55.48,12.175556"
"http://www.wikidata.org/entity/Q2016027,Ølby Station,8600792,S-tog,""Ølbycenter 2, 4600 Køge"",Linje E,Køge Bugt-banen,1983-09-25T00:00:00Z,55.48,12.175556"
"http://www.wikidata.org/entity/Q2016027,Ølby Station,8600792,S-tog,""Ølbycenter 2, 4600 Køge"",Regionaltog,Køge Bugt-banen,1983-09-25T00:00:00Z,55.48,12.175556"
"http://www.wikidata.org/entity/Q2039347,Vesterport Station,8600645,S-tog,""Ved Vesterport, 1612 København V"",Linje H,Boulevardbanen,1934-01-01T00:00:00Z,55.6759,12.5625"
"http://www.wikidata.org/entity/Q2039347,Vesterport Station,8600645,S-tog,""Ved Vesterport, 1612 København V"",Linje B,Boulevardbanen,1934-01-01T00:00:00Z,55.6759,12.5625"
"http://www.wikidata.org/entity/Q2039347,Vesterport Station,8600645,S-tog,""Ved Vesterport, 1612 København V"",Linje Bx,Boulevardbanen,1934-01-01T00:00:00Z,55.6759,12.5625"
"http://www.wikidata.org/entity/Q2039347,Vesterport Station,8600645,S-tog,""Ved Vesterport, 1612 København V"",Linje A,Boulevardbanen,1934-01-01T00:00:00Z,55.6759,12.5625"
"http://www.wikidata.org/entity/Q2039347,Vesterport Station,8600645,S-tog,""Ved Vesterport, 1612 København V"",Linje C,Boulevardbanen,1934-01-01T00:00:00Z,55.6759,12.5625"
"http://www.wikidata.org/entity/Q2039347,Vesterport Station,8600645,S-tog,""Ved Vesterport, 1612 København V"",Linje E,Boulevardbanen,1934-01-01T00:00:00Z,55.6759,12.5625"
"http://www.wikidata.org/entity/Q2039347,Vesterport Station,8600645,S-tog,""Ved Vesterport, 1612 København V"",Linje H,Nordbanen,1934-01-01T00:00:00Z,55.6759,12.5625"
"http://www.wikidata.org/entity/Q2039347,Vesterport Station,8600645,S-tog,""Ved Vesterport, 1612 København V"",Linje B,Nordbanen,1934-01-01T00:00:00Z,55.6759,12.5625"
"http://www.wikidata.org/entity/Q2039347,Vesterport Station,8600645,S-tog,""Ved Vesterport, 1612 København V"",Linje Bx,Nordbanen,1934-01-01T00:00:00Z,55.6759,12.5625"
"http://www.wikidata.org/entity/Q2039347,Vesterport Station,8600645,S-tog,""Ved Vesterport, 1612 København V"",Linje A,Nordbanen,1934-01-01T00:00:00Z,55.6759,12.5625"
"http://www.wikidata.org/entity/Q2039347,Vesterport Station,8600645,S-tog,""Ved Vesterport, 1612 København V"",Linje C,Nordbanen,1934-01-01T00:00:00Z,55.6759,12.5625"
"http://www.wikidata.org/entity/Q2039347,Vesterport Station,8600645,S-tog,""Ved Vesterport, 1612 København V"",Linje E,Nordbanen,1934-01-01T00:00:00Z,55.6759,12.5625"
http://www.wikidata.org/entity/Q2063161,Hundested Station,,,,,Frederiksværkbanen,1916-01-01T00:00:00Z,55.96342,11.8527
"http://www.wikidata.org/entity/Q2093914,Skive Station,8600183,,""Søndergade 16C, 7800 Skive"",Regionaltog,Langå-Struer-banen,1962-01-01T00:00:00Z,56.56132,9.02584"
"http://www.wikidata.org/entity/Q2101398,Vigerslev Allé Station,8600804,S-tog,""Vigerslev Allé 141, 2500 Valby"",Linje F,Ringbanen,2005-01-08T00:00:00Z,55.659722,12.499167"
"http://www.wikidata.org/entity/Q2110664,Høng Station,8602503,,""Jernbanevej 6, 4270 Høng"",,Tølløsebanen,1898-04-30T00:00:00Z,55.5069,11.2859"
"http://www.wikidata.org/entity/Q2110664,Høng Station,8602503,,""Jernbanevej 6, 4270 Høng"",,Slagelse-Værslev-banen,1898-04-30T00:00:00Z,55.5069,11.2859"
"http://www.wikidata.org/entity/Q2112838,Vejen Station,8600223,,""Banegårdspladsen 1, 6600 Vejen"",InterCity,Lunderskov-Esbjerg-banen,1874-10-03T00:00:00Z,55.47594,9.13599"
"http://www.wikidata.org/entity/Q2112838,Vejen Station,8600223,,""Banegårdspladsen 1, 6600 Vejen"",Regionaltog,Lunderskov-Esbjerg-banen,1874-10-03T00:00:00Z,55.47594,9.13599"
http://www.wikidata.org/entity/Q2126022,Hirtshals Station,8601803,,,,Hirtshalsbanen,1925-01-01T00:00:00Z,57.59168,9.96369
"http://www.wikidata.org/entity/Q2143960,Bramming Station,8600219,,""Jernbanegade 9, 6740 Bramming"",InterCity,Bramming-Tønder-banen,1886-01-01T00:00:00Z,55.46445,8.70749"
"http://www.wikidata.org/entity/Q2143960,Bramming Station,8600219,,""Jernbanegade 9, 6740 Bramming"",Regionaltog,Bramming-Tønder-banen,1886-01-01T00:00:00Z,55.46445,8.70749"
"http://www.wikidata.org/entity/Q2143960,Bramming Station,8600219,,""Jernbanegade 9, 6740 Bramming"",InterCity,Lunderskov-Esbjerg-banen,1886-01-01T00:00:00Z,55.46445,8.70749"
"http://www.wikidata.org/entity/Q2143960,Bramming Station,8600219,,""Jernbanegade 9, 6740 Bramming"",Regionaltog,Lunderskov-Esbjerg-banen,1886-01-01T00:00:00Z,55.46445,8.70749"
"http://www.wikidata.org/entity/Q2148628,Holstebro Station,8600192,,""Stationsvej 15, 7500 Holstebro"",InterCityLyn,Ringkøbing-Ørnhøj-Holstebro Jernbane,1866-11-01T00:00:00Z,56.36544,8.62015"
"http://www.wikidata.org/entity/Q2148628,Holstebro Station,8600192,,""Stationsvej 15, 7500 Holstebro"",Regionaltog,Ringkøbing-Ørnhøj-Holstebro Jernbane,1866-11-01T00:00:00Z,56.36544,8.62015"
"http://www.wikidata.org/entity/Q2148628,Holstebro Station,8600192,,""Stationsvej 15, 7500 Holstebro"",InterCityLyn,Den vestjyske længdebane,1866-11-01T00:00:00Z,56.36544,8.62015"
"http://www.wikidata.org/entity/Q2148628,Holstebro Station,8600192,,""Stationsvej 15, 7500 Holstebro"",Regionaltog,Den vestjyske længdebane,1866-11-01T00:00:00Z,56.36544,8.62015"
"http://www.wikidata.org/entity/Q2148628,Holstebro Station,8600192,,""Stationsvej 15, 7500 Holstebro"",InterCityLyn,Vejle-Holstebro-banen,1866-11-01T00:00:00Z,56.36544,8.62015"
"http://www.wikidata.org/entity/Q2148628,Holstebro Station,8600192,,""Stationsvej 15, 7500 Holstebro"",Regionaltog,Vejle-Holstebro-banen,1866-11-01T00:00:00Z,56.36544,8.62015"
http://www.wikidata.org/entity/Q2158111,Høvelte Trinbræt,8600909,S-tog,,Linje A,Nordbanen,,55.850833,12.388056
"http://www.wikidata.org/entity/Q2162602,Helsingør Station,8600669,,""Stationspladsen 2, 3000 Helsingør"",Øresundstogtrafikken,Lille Nord,1891-10-24T00:00:00Z,56.033333333333,12.614166666667"
"http://www.wikidata.org/entity/Q2162602,Helsingør Station,8600669,,""Stationspladsen 2, 3000 Helsingør"",Øresundstogtrafikken,Hornbækbanen,1891-10-24T00:00:00Z,56.033333333333,12.614166666667"
"http://www.wikidata.org/entity/Q2162602,Helsingør Station,8600669,,""Stationspladsen 2, 3000 Helsingør"",Øresundstogtrafikken,Kystbanen,1891-10-24T00:00:00Z,56.033333333333,12.614166666667"
"http://www.wikidata.org/entity/Q2188517,Fuglebakken Station,8600640,S-tog,""Borups Allé 143, 2000 Frederiksberg"",Linje F,Ringbanen,1936-05-15T00:00:00Z,55.695278,12.526667"
"http://www.wikidata.org/entity/Q2191753,Brøndby Strand Station,8600766,S-tog,""Brøndby Strand Centrum 1, 2660 Brøndby Strand"",Linje A,Køge Bugt-banen,1972-10-01T00:00:00Z,55.621,12.422"
"http://www.wikidata.org/entity/Q2193214,Næstved Station,8600810,,""Banegårdspladsen 2, 4700 Næstved"",Regionaltog,Sydbanen,1870-01-01T00:00:00Z,55.2317,11.7675"
"http://www.wikidata.org/entity/Q2193214,Næstved Station,8600810,,""Banegårdspladsen 2, 4700 Næstved"",Regionaltog,Lille Syd,1870-01-01T00:00:00Z,55.2317,11.7675"
"http://www.wikidata.org/entity/Q2193214,Næstved Station,8600810,,""Banegårdspladsen 2, 4700 Næstved"",Regionaltog,Næstved-Præstø-Mern Banen,1870-01-01T00:00:00Z,55.2317,11.7675"
"http://www.wikidata.org/entity/Q2193214,Næstved Station,8600810,,""Banegårdspladsen 2, 4700 Næstved"",Regionaltog,Sjællandske midtbane,1870-01-01T00:00:00Z,55.2317,11.7675"
"http://www.wikidata.org/entity/Q2194233,Sønderborg Station,8600327,,""Alsion 1, 6400 Sønderborg"",InterCityLyn,Sønderborgbanen,1901-06-15T00:00:00Z,54.91241,9.77879"
"http://www.wikidata.org/entity/Q2194233,Sønderborg Station,8600327,,""Alsion 1, 6400 Sønderborg"",InterCityLyn,Mommark-banen,1901-06-15T00:00:00Z,54.91241,9.77879"
